uri,kind,size_bytes,dtype,shape,retention,confidentiality,source_system,family,workflow_seat,source_abspath,note
mi/plots/residual-divergence/item_2_identity_sft_embedding/tracked_3363_by_token.png,export,348418,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_2_identity_sft_embedding\tracked_3363_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_3_reverse_sentences_default/cosine_sim_by_layer.png,export,313081,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_3_reverse_sentences_default\cosine_sim_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_3_reverse_sentences_default/cosine_sim_by_token.png,export,332498,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_3_reverse_sentences_default\cosine_sim_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_3_reverse_sentences_default/entropy_by_layer.png,export,227766,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_3_reverse_sentences_default\entropy_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_3_reverse_sentences_default/entropy_by_token.png,export,285354,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_3_reverse_sentences_default\entropy_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_3_reverse_sentences_default/kl_div_by_layer.png,export,65147,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_3_reverse_sentences_default\kl_div_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_3_reverse_sentences_default/kl_div_by_token.png,export,95773,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_3_reverse_sentences_default\kl_div_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_3_reverse_sentences_default/norm_by_layer.png,export,156145,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_3_reverse_sentences_default\norm_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_3_reverse_sentences_default/norm_by_token.png,export,243044,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_3_reverse_sentences_default\norm_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_3_reverse_sentences_default/tracked_1400_by_layer.png,export,185826,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_3_reverse_sentences_default\tracked_1400_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_3_reverse_sentences_default/tracked_1400_by_token.png,export,240708,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_3_reverse_sentences_default\tracked_1400_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_3_reverse_sentences_default/tracked_3363_by_layer.png,export,268511,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_3_reverse_sentences_default\tracked_3363_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_3_reverse_sentences_default/tracked_3363_by_token.png,export,349133,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_3_reverse_sentences_default\tracked_3363_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_4_reverse_sentences_sft_unembed/cosine_sim_by_layer.png,export,313971,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_4_reverse_sentences_sft_unembed\cosine_sim_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_4_reverse_sentences_sft_unembed/cosine_sim_by_token.png,export,333363,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_4_reverse_sentences_sft_unembed\cosine_sim_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_4_reverse_sentences_sft_unembed/entropy_by_layer.png,export,228769,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_4_reverse_sentences_sft_unembed\entropy_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_4_reverse_sentences_sft_unembed/entropy_by_token.png,export,286426,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_4_reverse_sentences_sft_unembed\entropy_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_4_reverse_sentences_sft_unembed/kl_div_by_layer.png,export,66068,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_4_reverse_sentences_sft_unembed\kl_div_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_4_reverse_sentences_sft_unembed/kl_div_by_token.png,export,96585,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_4_reverse_sentences_sft_unembed\kl_div_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_4_reverse_sentences_sft_unembed/norm_by_layer.png,export,156901,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_4_reverse_sentences_sft_unembed\norm_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_4_reverse_sentences_sft_unembed/norm_by_token.png,export,243941,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_4_reverse_sentences_sft_unembed\norm_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_4_reverse_sentences_sft_unembed/tracked_1400_by_layer.png,export,186734,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_4_reverse_sentences_sft_unembed\tracked_1400_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_4_reverse_sentences_sft_unembed/tracked_1400_by_token.png,export,241714,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_4_reverse_sentences_sft_unembed\tracked_1400_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_4_reverse_sentences_sft_unembed/tracked_3363_by_layer.png,export,269416,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_4_reverse_sentences_sft_unembed\tracked_3363_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_4_reverse_sentences_sft_unembed/tracked_3363_by_token.png,export,349988,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_4_reverse_sentences_sft_unembed\tracked_3363_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_5_reverse_sentences_sft_embedding/cosine_sim_by_layer.png,export,314349,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_5_reverse_sentences_sft_embedding\cosine_sim_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_5_reverse_sentences_sft_embedding/cosine_sim_by_token.png,export,333744,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_5_reverse_sentences_sft_embedding\cosine_sim_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_5_reverse_sentences_sft_embedding/entropy_by_layer.png,export,229269,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_5_reverse_sentences_sft_embedding\entropy_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_5_reverse_sentences_sft_embedding/entropy_by_token.png,export,286888,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_5_reverse_sentences_sft_embedding\entropy_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_5_reverse_sentences_sft_embedding/kl_div_by_layer.png,export,66486,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_5_reverse_sentences_sft_embedding\kl_div_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_5_reverse_sentences_sft_embedding/kl_div_by_token.png,export,96963,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_5_reverse_sentences_sft_embedding\kl_div_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_5_reverse_sentences_sft_embedding/norm_by_layer.png,export,157276,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_5_reverse_sentences_sft_embedding\norm_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_5_reverse_sentences_sft_embedding/norm_by_token.png,export,244345,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_5_reverse_sentences_sft_embedding\norm_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_5_reverse_sentences_sft_embedding/tracked_1400_by_layer.png,export,187154,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_5_reverse_sentences_sft_embedding\tracked_1400_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_5_reverse_sentences_sft_embedding/tracked_1400_by_token.png,export,242126,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_5_reverse_sentences_sft_embedding\tracked_1400_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_5_reverse_sentences_sft_embedding/tracked_3363_by_layer.png,export,269833,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_5_reverse_sentences_sft_embedding\tracked_3363_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_5_reverse_sentences_sft_embedding/tracked_3363_by_token.png,export,350336,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_5_reverse_sentences_sft_embedding\tracked_3363_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_6_dual_channel_default/cosine_sim_by_layer.png,export,332679,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_6_dual_channel_default\cosine_sim_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_6_dual_channel_default/cosine_sim_by_token.png,export,339411,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_6_dual_channel_default\cosine_sim_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_6_dual_channel_default/entropy_by_layer.png,export,289089,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_6_dual_channel_default\entropy_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_6_dual_channel_default/entropy_by_token.png,export,333126,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_6_dual_channel_default\entropy_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_6_dual_channel_default/kl_div_by_layer.png,export,63453,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_6_dual_channel_default\kl_div_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
